DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV
2020-03-03	31959995	Schlosser P	2020-01-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31959995	Genetic studies of urinary metabolites illuminate mechanisms of detoxification and excretion in humans.	Urinary metabolite levels in chronic kidney disease	1,221 cases	406 cases	8p22	8	18415025	NAT2	NAT2 - PSD3	ENSG00000156006	ENSG00000156011		13807	112278	rs35246381-C	rs35246381	0	35246381	regulatory_region_variant	1	0.22	6E-24	23.2218487496164	(5-acetylamino-6-amino-3-methyluracil)	0.534	[0.43-0.64] unit increase	Illumina [7750367] (imputed)	N
2020-03-03	31959995	Schlosser P	2020-01-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31959995	Genetic studies of urinary metabolites illuminate mechanisms of detoxification and excretion in humans.	Urinary metabolite levels in chronic kidney disease	1,221 cases	406 cases	22q11.23	22	24615934	GGT1	GGT1, GGT1			ENSG00000286070, ENSG00000100031	NA	NA	rs4822523-T	rs4822523	0	4822523	non_coding_transcript_exon_variant	0	0.34	3E-16	15.5228787452803	(gamma-glutamyl-epsilon-lysine)	0.564	[0.43-0.7] unit increase	Illumina [7750367] (imputed)	N
2020-03-03	31959995	Schlosser P	2020-01-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31959995	Genetic studies of urinary metabolites illuminate mechanisms of detoxification and excretion in humans.	Urinary metabolite levels in chronic kidney disease	1,221 cases	406 cases	22q11.23	22	24616973	GGT1	GGT1, GGT1			ENSG00000286070, ENSG00000100031	NA	NA	rs9612676-A	rs9612676	0	9612676	intron_variant	0	0.34	2E-12	11.698970004336	(gamma-glutamylglycine)	0.424	[0.31-0.54] unit increase	Illumina [7750367] (imputed)	N
2020-03-03	31959995	Schlosser P	2020-01-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31959995	Genetic studies of urinary metabolites illuminate mechanisms of detoxification and excretion in humans.	Urinary metabolite levels in chronic kidney disease	1,221 cases	406 cases	22q11.23	22	24615934	GGT1	GGT1, GGT1			ENSG00000286070, ENSG00000100031	NA	NA	rs4822523-T	rs4822523	0	4822523	non_coding_transcript_exon_variant	0	0.34	5E-12	11.301029995664	(gamma-glutamylhistidine)	0.484	[0.35-0.62] unit increase	Illumina [7750367] (imputed)	N
2020-03-03	31959995	Schlosser P	2020-01-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31959995	Genetic studies of urinary metabolites illuminate mechanisms of detoxification and excretion in humans.	Urinary metabolite levels in chronic kidney disease	1,221 cases	406 cases	22q11.23	22	24617379	GGT1	GGT1, GGT1			ENSG00000286070, ENSG00000100031	NA	NA	rs5751909-A	rs5751909	0	5751909	intron_variant	0	0.34	3E-15	14.5228787452803	(gamma-glutamylleucine)	0.527	[0.4-0.66] unit increase	Illumina [7750367] (imputed)	N
2020-03-03	31959995	Schlosser P	2020-01-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31959995	Genetic studies of urinary metabolites illuminate mechanisms of detoxification and excretion in humans.	Urinary metabolite levels in chronic kidney disease	1,221 cases	406 cases	22q11.23	22	24615934	GGT1	GGT1, GGT1			ENSG00000286070, ENSG00000100031	NA	NA	rs4822523-T	rs4822523	0	4822523	non_coding_transcript_exon_variant	0	0.34	3E-14	13.5228787452803	(gamma-glutamylphenylalanine)	0.575	[0.43-0.72] unit increase	Illumina [7750367] (imputed)	N
2020-03-03	31959995	Schlosser P	2020-01-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31959995	Genetic studies of urinary metabolites illuminate mechanisms of detoxification and excretion in humans.	Urinary metabolite levels in chronic kidney disease	1,221 cases	406 cases	4q23	4	99280138	ADH1A	AP002026.1, ADH1A			ENSG00000246090, ENSG00000187758	NA	NA	rs28364331-G	rs28364331	0	28364331	splice_region_variant	0	0.02	1E-21	21	(gluconate)	0.811	[0.64-0.98] unit decrease	Illumina [7750367] (imputed)	N
2020-03-03	31959995	Schlosser P	2020-01-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31959995	Genetic studies of urinary metabolites illuminate mechanisms of detoxification and excretion in humans.	Urinary metabolite levels in chronic kidney disease	1,221 cases	406 cases	1p33	1	46844161	CYP4B1	CYP4Z2P			ENSG00000154198	NA	NA	rs3863632-T	rs3863632	0	3863632	intron_variant	0	0.12	4E-14	13.397940008672	(glucuronide of C10H18O2 (11))	0.388	[0.29-0.49] unit increase	Illumina [7750367] (imputed)	N
2020-03-03	31959995	Schlosser P	2020-01-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31959995	Genetic studies of urinary metabolites illuminate mechanisms of detoxification and excretion in humans.	Urinary metabolite levels in chronic kidney disease	1,221 cases	406 cases	1p33	1	46932824	CYP4A11	CYP4A11			ENSG00000187048	NA	NA	rs1126742-G	rs1126742	0	1126742	missense_variant	0	0.14	6E-20	19.2218487496164	(glucuronide of C10H18O2 (12))	0.345	[0.27-0.42] unit increase	Illumina [7750367] (imputed)	N
2020-03-03	31959995	Schlosser P	2020-01-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31959995	Genetic studies of urinary metabolites illuminate mechanisms of detoxification and excretion in humans.	Urinary metabolite levels in chronic kidney disease	1,221 cases	406 cases	4q13.2	4	69113765	UGT2B7	UGT2B7 - AC111000.5	ENSG00000171234	ENSG00000251284		778	11509	rs7666195-C	rs7666195	0	7666195	intergenic_variant	1	0.47	2E-14	13.698970004336	(glucuronide of C12H22O4 (2))	0.31	[0.23-0.39] unit increase	Illumina [7750367] (imputed)	N
2020-03-03	31959995	Schlosser P	2020-01-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31959995	Genetic studies of urinary metabolites illuminate mechanisms of detoxification and excretion in humans.	Urinary metabolite levels in chronic kidney disease	1,221 cases	406 cases	14q32.11	14	91154810	DGLUCY	DGLUCY			ENSG00000133943	NA	NA	rs10148571-G	rs10148571	0	10148571	intron_variant	0	0.33	2E-37	36.698970004336	(glutamate)	0.296	[0.25-0.34] unit increase	Illumina [7750367] (imputed)	N
2020-03-03	31959995	Schlosser P	2020-01-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31959995	Genetic studies of urinary metabolites illuminate mechanisms of detoxification and excretion in humans.	Urinary metabolite levels in chronic kidney disease	1,221 cases	406 cases	22q11.23	22	24175884	CABIN1	CABIN1, CABIN1			ENSG00000281670, ENSG00000099991	NA	NA	rs75303441-A	rs75303441	0	75303441	non_coding_transcript_exon_variant	0	0.06	3E-37	36.5228787452803	(glycerophosphoserine)	0.406	[0.34-0.47] unit decrease	Illumina [7750367] (imputed)	N
2020-03-03	31959995	Schlosser P	2020-01-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31959995	Genetic studies of urinary metabolites illuminate mechanisms of detoxification and excretion in humans.	Urinary metabolite levels in chronic kidney disease	1,221 cases	406 cases	2q34	2	210195326	ACADL	ACADL, AC006994.1			ENSG00000115361, ENSG00000279317	NA	NA	rs2286963-G	rs2286963	0	2286963	missense_variant	0	0.36	4E-181	180.397940008672	(glycine conjugate of C9H16O2)	1.54	[1.43-1.65] unit increase	Illumina [7750367] (imputed)	N
2020-03-03	31959995	Schlosser P	2020-01-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31959995	Genetic studies of urinary metabolites illuminate mechanisms of detoxification and excretion in humans.	Urinary metabolite levels in chronic kidney disease	1,221 cases	406 cases	7q22.1	7	99735325	CYP3A7	CYP3A7 - CYP3A4	ENSG00000160870	ENSG00000160868		129	21635	rs45446698-G	rs45446698	0	45446698	intergenic_variant	1	0.03	1E-13	13	(glyco-beta-muricholate)	1.623	[1.2-2.05] unit increase	Illumina [7750367] (imputed)	N
2020-03-03	31959995	Schlosser P	2020-01-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31959995	Genetic studies of urinary metabolites illuminate mechanisms of detoxification and excretion in humans.	Urinary metabolite levels in chronic kidney disease	1,221 cases	406 cases	12p12.1	12	21199607	SLCO1B1	SLCO1B1			ENSG00000134538	NA	NA	rs12317268-G	rs12317268	0	12317268	intron_variant	0	0.18	2E-29	28.698970004336	(glycochenodeoxycholate glucuronide (1))	0.976	[0.81-1.15] unit increase	Illumina [7750367] (imputed)	N
2020-03-03	31959995	Schlosser P	2020-01-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31959995	Genetic studies of urinary metabolites illuminate mechanisms of detoxification and excretion in humans.	Urinary metabolite levels in chronic kidney disease	1,221 cases	406 cases	12p12.1	12	21178615	SLCO1B1	SLCO1B1			ENSG00000134538	NA	NA	rs4149056-C	rs4149056	0	4149056	missense_variant	0	0.18	4E-32	31.397940008672	(glycocholenate sulfate)	0.677	[0.57-0.79] unit increase	Illumina [7750367] (imputed)	N
2020-03-03	31959995	Schlosser P	2020-01-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31959995	Genetic studies of urinary metabolites illuminate mechanisms of detoxification and excretion in humans.	Urinary metabolite levels in chronic kidney disease	1,221 cases	406 cases	12p12.1	12	21204797	SLCO1B1	SLCO1B1			ENSG00000134538	NA	NA	rs56165099-T	rs56165099	0	56165099	intron_variant	0	0.21	5E-12	11.301029995664	(glycodeoxycholate sulfate)	0.649	[0.46-0.83] unit increase	Illumina [7750367] (imputed)	N
2020-03-03	31959995	Schlosser P	2020-01-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31959995	Genetic studies of urinary metabolites illuminate mechanisms of detoxification and excretion in humans.	Urinary metabolite levels in chronic kidney disease	1,221 cases	406 cases	1p31.1	1	75671921	ACADM	AL137803.1			ENSG00000230863	NA	NA	rs12134854-C	rs12134854	0	12134854	intron_variant	0	0.29	3E-14	13.5228787452803	(heptanoylglutamine)	0.486	[0.36-0.61] unit decrease	Illumina [7750367] (imputed)	N
2020-03-03	31959995	Schlosser P	2020-01-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31959995	Genetic studies of urinary metabolites illuminate mechanisms of detoxification and excretion in humans.	Urinary metabolite levels in chronic kidney disease	1,221 cases	406 cases	6p22.2	6	25807375	SLC17A1, SLC17A3, SLC17A4	SLC17A1			ENSG00000124568	NA	NA	rs2817188-A	rs2817188	0	2817188	intron_variant	0	0.47	2E-20	19.698970004336	(heptanoylglutamine)	0.537	[0.42-0.65] unit decrease	Illumina [7750367] (imputed)	N
2020-03-03	31959995	Schlosser P	2020-01-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31959995	Genetic studies of urinary metabolites illuminate mechanisms of detoxification and excretion in humans.	Urinary metabolite levels in chronic kidney disease	1,221 cases	406 cases	1p31.1	1	75671921	ACADM	AL137803.1			ENSG00000230863	NA	NA	rs12134854-C	rs12134854	0	12134854	intron_variant	0	0.29	2E-20	19.698970004336	(hexanoylglutamine)	0.325	[0.26-0.39] unit decrease	Illumina [7750367] (imputed)	N
2020-03-03	31959995	Schlosser P	2020-01-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31959995	Genetic studies of urinary metabolites illuminate mechanisms of detoxification and excretion in humans.	Urinary metabolite levels in chronic kidney disease	1,221 cases	406 cases	6p22.2	6	25794203	SLC17A1, SLC17A3, SLC17A4	SLC17A1			ENSG00000124568	NA	NA	rs2762353-A	rs2762353	0	2762353	intron_variant	0	0.47	1E-43	43	(hexanoylglutamine)	0.432	[0.37-0.49] unit decrease	Illumina [7750367] (imputed)	N
2020-03-03	31959995	Schlosser P	2020-01-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31959995	Genetic studies of urinary metabolites illuminate mechanisms of detoxification and excretion in humans.	Urinary metabolite levels in chronic kidney disease	1,221 cases	406 cases	1p31.1	1	75724884	ACADM	ACADM			ENSG00000117054	NA	NA	rs1251075-G	rs1251075	0	1251075	intron_variant	0	0.32	5E-23	22.301029995664	(hexanoylglycine)	0.331	[0.26-0.4] unit decrease	Illumina [7750367] (imputed)	N
2020-03-03	31959995	Schlosser P	2020-01-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31959995	Genetic studies of urinary metabolites illuminate mechanisms of detoxification and excretion in humans.	Urinary metabolite levels in chronic kidney disease	1,221 cases	406 cases	2q34	2	210675783	CPS1	CPS1			ENSG00000021826	NA	NA	rs1047891-A	rs1047891	0	1047891	missense_variant	0	0.33	9E-23	22.0457574905607	(hexanoylglycine)	0.34	[0.27-0.41] unit increase	Illumina [7750367] (imputed)	N
2020-03-03	31959995	Schlosser P	2020-01-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31959995	Genetic studies of urinary metabolites illuminate mechanisms of detoxification and excretion in humans.	Urinary metabolite levels in chronic kidney disease	1,221 cases	406 cases	2p13.1	2	73655945	NAT8	ALMS1P1			ENSG00000163016	NA	NA	rs13408433-A	rs13408433	0	13408433	intron_variant	0	0.21	6E-20	19.2218487496164	(homocitrulline)	0.406	[0.32-0.49] unit decrease	Illumina [7750367] (imputed)	N
2020-03-03	31959995	Schlosser P	2020-01-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31959995	Genetic studies of urinary metabolites illuminate mechanisms of detoxification and excretion in humans.	Urinary metabolite levels in chronic kidney disease	1,221 cases	406 cases	1p22.2	1	88907688	KYAT3	GTF2B - AL445991.1	ENSG00000137947	ENSG00000235308		15744	15682	rs10801690-C	rs10801690	0	10801690	intergenic_variant	1	0.49	6E-13	12.2218487496164	(imidazole lactate)	0.195	[0.14-0.25] unit increase	Illumina [7750367] (imputed)	N
2020-03-03	31959995	Schlosser P	2020-01-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31959995	Genetic studies of urinary metabolites illuminate mechanisms of detoxification and excretion in humans.	Urinary metabolite levels in chronic kidney disease	1,221 cases	406 cases	16q21	16	58831118	GOT2	AC106793.1			ENSG00000245768	NA	NA	rs11646417-T	rs11646417	0	11646417	intron_variant	0	0.07	3E-19	18.5228787452803	(imidazole lactate)	0.478	[0.37-0.58] unit increase	Illumina [7750367] (imputed)	N
2020-03-03	31959995	Schlosser P	2020-01-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31959995	Genetic studies of urinary metabolites illuminate mechanisms of detoxification and excretion in humans.	Urinary metabolite levels in chronic kidney disease	1,221 cases	406 cases	6p22.2	6	25762418	SLC17A1, SLC17A3, SLC17A4	SLC17A4			ENSG00000146039	NA	NA	rs3799340-T	rs3799340	0	3799340	intron_variant	0	0.45	8E-20	19.0969100130081	(X - 23196)	0.246	[0.19-0.3] unit decrease	Illumina [7750367] (imputed)	N
2020-03-03	31959995	Schlosser P	2020-01-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31959995	Genetic studies of urinary metabolites illuminate mechanisms of detoxification and excretion in humans.	Urinary metabolite levels in chronic kidney disease	1,221 cases	406 cases	4p15.2	4	22805140	GBA3	GBA3			ENSG00000249948	NA	NA	rs453881-T	rs453881	0	453881	intron_variant	0	0.15	2E-27	26.698970004336	(X - 23299)	1.087	[0.89-1.28] unit increase	Illumina [7750367] (imputed)	N
2020-03-03	31959995	Schlosser P	2020-01-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31959995	Genetic studies of urinary metabolites illuminate mechanisms of detoxification and excretion in humans.	Urinary metabolite levels in chronic kidney disease	1,221 cases	406 cases	4p15.2	4	22825888	GBA3	GBA3 - AC097512.1	ENSG00000249948	ENSG00000248837		6313	163259	rs168578-T	rs168578	0	168578	intergenic_variant	1	0.15	2E-14	13.698970004336	(X - 23311)	0.593	[0.44-0.75] unit increase	Illumina [7750367] (imputed)	N
2020-03-03	31959995	Schlosser P	2020-01-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31959995	Genetic studies of urinary metabolites illuminate mechanisms of detoxification and excretion in humans.	Urinary metabolite levels in chronic kidney disease	1,221 cases	406 cases	4p15.2	4	22818881	GBA3	GBA3			ENSG00000249948	NA	NA	rs358231-A	rs358231	0	358231	stop_lost	0	0.15	2E-38	37.698970004336	(X - 23314)	1.807	[1.53-2.08] unit increase	Illumina [7750367] (imputed)	N
2020-03-03	31959995	Schlosser P	2020-01-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31959995	Genetic studies of urinary metabolites illuminate mechanisms of detoxification and excretion in humans.	Urinary metabolite levels in chronic kidney disease	1,221 cases	406 cases	2p13.1	2	73655945	NAT8	ALMS1P1			ENSG00000163016	NA	NA	rs13408433-A	rs13408433	0	13408433	intron_variant	0	0.21	2E-30	29.698970004336	(X - 23423)	0.326	[0.27-0.38] unit decrease	Illumina [7750367] (imputed)	N
2020-03-03	31959995	Schlosser P	2020-01-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31959995	Genetic studies of urinary metabolites illuminate mechanisms of detoxification and excretion in humans.	Urinary metabolite levels in chronic kidney disease	1,221 cases	406 cases	1p13.3	1	109687165	GSTM2	GSTM2			ENSG00000213366	NA	NA	rs36209093-C	rs36209093	0	36209093	intron_variant	0	0.36	7E-86	85.1549019599858	(X - 23438)	0.425	[0.38-0.47] unit increase	Illumina [7750367] (imputed)	N
2020-03-03	31959995	Schlosser P	2020-01-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31959995	Genetic studies of urinary metabolites illuminate mechanisms of detoxification and excretion in humans.	Urinary metabolite levels in chronic kidney disease	1,221 cases	406 cases	6p22.2	6	25807375	SLC17A1, SLC17A3, SLC17A4	SLC17A1			ENSG00000124568	NA	NA	rs2817188-A	rs2817188	0	2817188	intron_variant	0	0.47	5E-21	20.301029995664	(X - 23518)	0.594	[0.47-0.72] unit decrease	Illumina [7750367] (imputed)	N
2020-03-03	31959995	Schlosser P	2020-01-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31959995	Genetic studies of urinary metabolites illuminate mechanisms of detoxification and excretion in humans.	Urinary metabolite levels in chronic kidney disease	1,221 cases	406 cases	6q27	6	166695228	RPS6KA2	RPS6KA2			ENSG00000071242	NA	NA	rs112992077-T	rs112992077	0	112992077	intron_variant	0	0.02	3E-11	10.5228787452803	(X - 23581)	1.467	[1.04-1.9] unit increase	Illumina [7750367] (imputed)	N
2020-03-03	31959995	Schlosser P	2020-01-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31959995	Genetic studies of urinary metabolites illuminate mechanisms of detoxification and excretion in humans.	Urinary metabolite levels in chronic kidney disease	1,221 cases	406 cases	2p13.1	2	73622734	NAT8	ALMS1			ENSG00000116127	NA	NA	rs6546861-T	rs6546861	0	6546861	intron_variant	0	0.21	9E-48	47.0457574905607	(X - 23590)	0.289	[0.25-0.33] unit increase	Illumina [7750367] (imputed)	N
2020-03-03	31959995	Schlosser P	2020-01-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31959995	Genetic studies of urinary metabolites illuminate mechanisms of detoxification and excretion in humans.	Urinary metabolite levels in chronic kidney disease	1,221 cases	406 cases	7q36.1	7	150842165	AOC1	AOC1			ENSG00000002726	NA	NA	rs6464114-A	rs6464114	0	6464114	intron_variant	0	0.46	2E-20	19.698970004336	(X - 23656)	0.33	[0.26-0.4] unit decrease	Illumina [7750367] (imputed)	N
2020-03-03	31959995	Schlosser P	2020-01-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31959995	Genetic studies of urinary metabolites illuminate mechanisms of detoxification and excretion in humans.	Urinary metabolite levels in chronic kidney disease	1,221 cases	406 cases	7q36.1	7	150842165	AOC1	AOC1			ENSG00000002726	NA	NA	rs6464114-A	rs6464114	0	6464114	intron_variant	0	0.46	6E-13	12.2218487496164	(X - 23668)	0.458	[0.33-0.58] unit decrease	Illumina [7750367] (imputed)	N
2020-03-03	31959995	Schlosser P	2020-01-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31959995	Genetic studies of urinary metabolites illuminate mechanisms of detoxification and excretion in humans.	Urinary metabolite levels in chronic kidney disease	1,221 cases	406 cases	10q24.2	10	98399379	PYROXD2	PYROXD2			ENSG00000119943	NA	NA	rs4488133-T	rs4488133	0	4488133	intron_variant	0	0.36	2E-209	208.698970004336	(X - 23776)	1.155	[1.08-1.23] unit decrease	Illumina [7750367] (imputed)	N
2020-03-03	31959995	Schlosser P	2020-01-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31959995	Genetic studies of urinary metabolites illuminate mechanisms of detoxification and excretion in humans.	Urinary metabolite levels in chronic kidney disease	1,221 cases	406 cases	14q24.3	14	73569909	ACOT4	AC005225.2, ACOT2			ENSG00000258603, ENSG00000119673	NA	NA	rs61987137-T	rs61987137	0	61987137	intron_variant	0	0.22	1E-52	52	(X - 24330)	0.636	[0.55-0.72] unit decrease	Illumina [7750367] (imputed)	N
2020-03-03	31959995	Schlosser P	2020-01-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31959995	Genetic studies of urinary metabolites illuminate mechanisms of detoxification and excretion in humans.	Urinary metabolite levels in chronic kidney disease	1,221 cases	406 cases	6p22.2	6	25799448	SLC17A1, SLC17A3, SLC17A4	SLC17A1			ENSG00000124568	NA	NA	rs1165213-G	rs1165213	0	1165213	intron_variant	0	0.47	8E-44	43.0969100130081	(X - 24339)	0.333	[0.29-0.38] unit decrease	Illumina [7750367] (imputed)	N
