Gene stable ID	Human gene stable ID	Human gene name	Gene name
ENSMUSG00000047969	ENSG00000172489	OR5T3	Olfr1093
ENSMUSG00000047969	ENSG00000181698	OR5T1	Olfr1093
ENSMUSG00000030732	ENSG00000054938	CHRDL2	Chrdl2
ENSMUSG00000023883	ENSG00000130024	PHF10	Phf10
ENSMUSG00000031987	ENSG00000135766	EGLN1	Egln1
ENSMUSG00000031987	ENSG00000287856	AL445524.2	Egln1
ENSMUSG00000034664	ENSG00000005961	ITGA2B	Itga2b
ENSMUSG00000028838	ENSG00000158008	EXTL1	Extl1
ENSMUSG00000044098	ENSG00000081019	RSBN1	Rsbn1
ENSMUSG00000001415	ENSG00000198952	SMG5	Smg5
ENSMUSG00000089661	ENSG00000261857	MIA	Mia
ENSMUSG00000089661	ENSG00000268975	MIA-RAB4B	Mia
ENSMUSG00000099687	ENSG00000176239	OR51B6	Olfr623
ENSMUSG00000046722	ENSG00000197622	CDC42SE1	Cdc42se1
ENSMUSG00000029162	ENSG00000138030	KHK	Khk
ENSMUSG00000062901	ENSG00000114796	KLHL24	Klhl24
ENSMUSG00000061455	ENSG00000136874	STX17	Stx17
ENSMUSG00000045780	ENSG00000176742	OR51V1	Olfr624
ENSMUSG00000063142	ENSG00000156113	KCNMA1	Kcnma1
ENSMUSG00000024847	ENSG00000110711	AIP	Aip
ENSMUSG00000047496	ENSG00000176641	RNF152	Rnf152
ENSMUSG00000050088	ENSG00000185127	C6orf120	1600012H06Rik
ENSMUSG00000046922	ENSG00000146360	GPR6	Gpr6
ENSMUSG00000043099	ENSG00000177374	HIC1	Hic1
ENSMUSG00000019362	ENSG00000104979	C19orf53	D8Ertd738e
ENSMUSG00000011254	ENSG00000113272	THG1L	Thg1l
ENSMUSG00000035270	ENSG00000081148	IMPG2	Impg2
ENSMUSG00000057699	ENSG00000186136	TAS2R42	Tas2r131
ENSMUSG00000038844	ENSG00000089177	KIF16B	Kif16b
ENSMUSG00000062528	ENSG00000212127	TAS2R14	Tas2r109
ENSMUSG00000045790	ENSG00000181982	CCDC149	Ccdc149
ENSMUSG00000001018	ENSG00000143553	SNAPIN	Snapin
ENSMUSG00000026238	ENSG00000187514	PTMA	Ptma
ENSMUSG00000078789	ENSG00000108963	DPH1	Dph1
ENSMUSG00000035385	ENSG00000108691	CCL2	Ccl2
ENSMUSG00000028291	ENSG00000135334	AKIRIN2	Akirin2
ENSMUSG00000053192	ENSG00000213190	MLLT11	Mllt11
ENSMUSG00000055435	ENSG00000178573	MAF	Maf
ENSMUSG00000004996	ENSG00000037757	MRI1	Mri1
ENSMUSG00000051351	ENSG00000125945	ZNF436	Zfp46
ENSMUSG00000036941	ENSG00000141642	ELAC1	Elac1
ENSMUSG00000062995	ENSG00000003147	ICA1	Ica1
ENSMUSG00000058388	ENSG00000116793	PHTF1	Phtf1
ENSMUSG00000030196	ENSG00000212127	TAS2R14	Tas2r103
ENSMUSG00000053765	ENSG00000089127	OAS1	Oas1f
ENSMUSG00000056820	ENSG00000116918	TSNAX	Tsnax
ENSMUSG00000056820	ENSG00000270106	TSNAX-DISC1	Tsnax
ENSMUSG00000038528	ENSG00000173214	MFSD4B	Mfsd4b5
ENSMUSG00000027007	ENSG00000138434	ITPRID2	Itprid2
ENSMUSG00000038766	ENSG00000143458	GABPB2	Gabpb2
ENSMUSG00000001016	ENSG00000143621	ILF2	Ilf2
ENSMUSG00000042043	ENSG00000171530	TBCA	Tbca
ENSMUSG00000067780	ENSG00000137558	PI15	Pi15
ENSMUSG00000037643	ENSG00000163558	PRKCI	Prkci
ENSMUSG00000071147	ENSG00000212127	TAS2R14	Tas2r140
ENSMUSG00000014907	ENSG00000145414	NAF1	Naf1
ENSMUSG00000044213	ENSG00000172489	OR5T3	Olfr1094
ENSMUSG00000044213	ENSG00000181698	OR5T1	Olfr1094
ENSMUSG00000035373	ENSG00000108688	CCL7	Ccl7
ENSMUSG00000029389	ENSG00000111364	DDX55	Ddx55
ENSMUSG00000020839	ENSG00000182271	TMIGD1	Tmigd1
ENSMUSG00000047207	ENSG00000180475	OR10Q1	Olfr1495
ENSMUSG00000084346	ENSG00000186204	CYP4F12	Cyp4a30b
ENSMUSG00000084346	ENSG00000171903	CYP4F11	Cyp4a30b
ENSMUSG00000084346	ENSG00000187048	CYP4A11	Cyp4a30b
ENSMUSG00000084346	ENSG00000162365	CYP4A22	Cyp4a30b
ENSMUSG00000048356	ENSG00000280204	OR1S1	Olfr1496
ENSMUSG00000048356	ENSG00000197887	OR1S2	Olfr1496
ENSMUSG00000058662	ENSG00000171944	OR52A5	Olfr69
ENSMUSG00000039219	ENSG00000054267	ARID4B	Arid4b
ENSMUSG00000001168	ENSG00000089127	OAS1	Oas1h
ENSMUSG00000044040	ENSG00000186513	OR9Q2	Olfr1497
ENSMUSG00000016528	ENSG00000162889	MAPKAPK2	Mapkapk2
ENSMUSG00000012819	ENSG00000107736	CDH23	Cdh23
ENSMUSG00000016018	ENSG00000039123	MTREX	Mtrex
ENSMUSG00000045395	ENSG00000172377	OR9I1	Olfr1499
ENSMUSG00000040489	ENSG00000039600	SOX30	Sox30
ENSMUSG00000099418	ENSG00000196553	CCDC196	Gm6657
ENSMUSG00000035780	ENSG00000135220	UGT2A3	Ugt2a3
ENSMUSG00000025008	ENSG00000119977	TCTN3	Tctn3
ENSMUSG00000031995	ENSG00000149418	ST14	St14
ENSMUSG00000024556	ENSG00000082212	ME2	Me2
ENSMUSG00000019883	ENSG00000093144	ECHDC1	Echdc1
ENSMUSG00000026463	ENSG00000058668	ATP2B4	Atp2b4
ENSMUSG00000029026	ENSG00000078900	TP73	Trp73
ENSMUSG00000054526	ENSG00000186509	OR9Q1	Olfr1500
ENSMUSG00000061626	ENSG00000171944	OR52A5	Olfr68
ENSMUSG00000072501	ENSG00000129292	PHF20L1	Phf20l1
ENSMUSG00000025776	ENSG00000121005	CRISPLD1	Crispld1
ENSMUSG00000072704	ENSG00000256537	SMIM10L1	Smim10l1
ENSMUSG00000069899	ENSG00000198818	SFT2D1	Gm12166
ENSMUSG00000012114	ENSG00000099917	MED15	Med15
ENSMUSG00000038268	ENSG00000262664	OVCA2	Ovca2
ENSMUSG00000038417	ENSG00000112367	FIG4	Fig4
ENSMUSG00000047126	ENSG00000141367	CLTC	Cltc
ENSMUSG00000030798	ENSG00000104894	CD37	Cd37
ENSMUSG00000020676	ENSG00000172156	CCL11	Ccl11
ENSMUSG00000024680	ENSG00000149534	MS4A2	Ms4a2
ENSMUSG00000020743	ENSG00000125457	MIF4GD	Mif4gd
ENSMUSG00000051730	ENSG00000138382	METTL5	Mettl5
ENSMUSG00000029221	ENSG00000014824	SLC30A9	Slc30a9
ENSMUSG00000025588	ENSG00000171428	NAT1	Nat1
ENSMUSG00000025588	ENSG00000156006	NAT2	Nat1
ENSMUSG00000025393	ENSG00000110955	ATP5F1B	Atp5b
ENSMUSG00000066861	ENSG00000089127	OAS1	Oas1g
ENSMUSG00000051147	ENSG00000171428	NAT1	Nat2
ENSMUSG00000051147	ENSG00000156006	NAT2	Nat2
ENSMUSG00000052949	ENSG00000141576	RNF157	Rnf157
ENSMUSG00000050810	ENSG00000232423	PRAMEF6	Oog3
ENSMUSG00000050810	ENSG00000204505	PRAMEF9	Oog3
ENSMUSG00000050810	ENSG00000204479	PRAMEF17	Oog3
ENSMUSG00000050810	ENSG00000237700	PRAMEF33	Oog3
ENSMUSG00000050810	ENSG00000204501	PRAMEF15	Oog3
ENSMUSG00000050810	ENSG00000204480	PRAMEF19	Oog3
ENSMUSG00000050810	ENSG00000229571	PRAMEF25	Oog3
ENSMUSG00000050810	ENSG00000116721	PRAMEF1	Oog3
ENSMUSG00000050810	ENSG00000204481	PRAMEF14	Oog3
ENSMUSG00000050810	ENSG00000243073	PRAMEF4	Oog3
ENSMUSG00000050810	ENSG00000270601	PRAMEF5	Oog3
ENSMUSG00000050810	ENSG00000187545	PRAMEF10	Oog3
ENSMUSG00000050810	ENSG00000279169	PRAMEF13	Oog3
ENSMUSG00000050810	ENSG00000116726	PRAMEF12	Oog3
ENSMUSG00000050810	ENSG00000280267	PRAMEF26	Oog3
ENSMUSG00000050810	ENSG00000239810	PRAMEF11	Oog3
ENSMUSG00000050810	ENSG00000274764	PRAMEF27	Oog3
ENSMUSG00000050810	ENSG00000204478	PRAMEF20	Oog3
ENSMUSG00000050810	ENSG00000182330	PRAMEF8	Oog3
ENSMUSG00000050810	ENSG00000120952	PRAMEF2	Oog3
ENSMUSG00000050810	ENSG00000204510	PRAMEF7	Oog3
ENSMUSG00000050810	ENSG00000279804	PRAMEF18	Oog3
ENSMUSG00000068882	ENSG00000138385	SSB	Ssb
ENSMUSG00000021759	ENSG00000067113	PLPP1	Plpp1
ENSMUSG00000044352	ENSG00000198944	SOWAHA	Sowaha
ENSMUSG00000030659	ENSG00000070081	NUCB2	Nucb2
ENSMUSG00000024507	ENSG00000133835	HSD17B4	Hsd17b4
ENSMUSG00000022358	ENSG00000156804	FBXO32	Fbxo32
ENSMUSG00000026803	ENSG00000125482	TTF1	Ttf1
ENSMUSG00000035352	ENSG00000108700	CCL8	Ccl12
ENSMUSG00000047454	ENSG00000171723	GPHN	Gphn
ENSMUSG00000022206	ENSG00000113389	NPR3	Npr3
ENSMUSG00000038876	ENSG00000118518	RNF146	Rnf146
ENSMUSG00000067149	ENSG00000132465	JCHAIN	Jchain
ENSMUSG00000022357	ENSG00000175946	KLHL38	Klhl38
ENSMUSG00000004994	ENSG00000104957	CCDC130	Ccdc130
ENSMUSG00000030726	ENSG00000077514	POLD3	Pold3
ENSMUSG00000086338	ENSG00000181767	OR8H2	Gm13723
ENSMUSG00000086338	ENSG00000181693	OR8H1	Gm13723
ENSMUSG00000086338	ENSG00000181761	OR8H3	Gm13723
ENSMUSG00000016526	ENSG00000143479	DYRK3	Dyrk3
ENSMUSG00000100713	ENSG00000147873	IFNA5	Ifna7
ENSMUSG00000100713	ENSG00000236637	IFNA4	Ifna7
ENSMUSG00000100713	ENSG00000197919	IFNA1	Ifna7
ENSMUSG00000100713	ENSG00000234829	IFNA17	Ifna7
ENSMUSG00000100713	ENSG00000147885	IFNA16	Ifna7
ENSMUSG00000100713	ENSG00000137080	IFNA21	Ifna7
ENSMUSG00000100713	ENSG00000188379	IFNA2	Ifna7
ENSMUSG00000100713	ENSG00000186803	IFNA10	Ifna7
ENSMUSG00000100713	ENSG00000214042	IFNA7	Ifna7
ENSMUSG00000100713	ENSG00000233816	IFNA13	Ifna7
ENSMUSG00000100713	ENSG00000228083	IFNA14	Ifna7
ENSMUSG00000100713	ENSG00000120235	IFNA6	Ifna7
ENSMUSG00000100713	ENSG00000120242	IFNA8	Ifna7
ENSMUSG00000054477	ENSG00000080709	KCNN2	Kcnn2
ENSMUSG00000027867	ENSG00000155761	SPAG17	Spag17
ENSMUSG00000034171	ENSG00000117480	FAAH	Faah
ENSMUSG00000075170	ENSG00000181767	OR8H2	Olfr1097
ENSMUSG00000075170	ENSG00000181693	OR8H1	Olfr1097
ENSMUSG00000075170	ENSG00000181761	OR8H3	Olfr1097
ENSMUSG00000038225	ENSG00000164306	PRIMPOL	Primpol
ENSMUSG00000096178	ENSG00000139351	SYCP3	Gm20837
ENSMUSG00000031028	ENSG00000166402	TUB	Tub
ENSMUSG00000075169	ENSG00000181767	OR8H2	Olfr1098
ENSMUSG00000075169	ENSG00000181693	OR8H1	Olfr1098
ENSMUSG00000075169	ENSG00000181761	OR8H3	Olfr1098
ENSMUSG00000058298	ENSG00000111877	MCM9	Mcm9
ENSMUSG00000075168	ENSG00000181767	OR8H2	Olfr1099
ENSMUSG00000075168	ENSG00000181693	OR8H1	Olfr1099
ENSMUSG00000075168	ENSG00000181761	OR8H3	Olfr1099
ENSMUSG00000020740	ENSG00000125447	GGA3	Gga3
ENSMUSG00000024474	ENSG00000113141	IK	Ik
ENSMUSG00000045482	ENSG00000196367	TRRAP	Trrap
ENSMUSG00000025085	ENSG00000099204	ABLIM1	Ablim1
ENSMUSG00000020037	ENSG00000111783	RFX4	Rfx4
ENSMUSG00000029268	ENSG00000271271	UGT2A2	Ugt2a2
ENSMUSG00000056858	ENSG00000172377	OR9I1	Olfr1502
ENSMUSG00000024826	ENSG00000133884	DPF2	Dpf2
ENSMUSG00000027676	ENSG00000284862	CCDC39	Ccdc39
ENSMUSG00000042810	ENSG00000133619	KRBA1	Krba1
ENSMUSG00000028910	ENSG00000116353	MECR	Mecr
ENSMUSG00000106677	ENSG00000173610	UGT2A1	Ugt2a1
ENSMUSG00000034040	ENSG00000185274	GALNT17	Galnt17
ENSMUSG00000056426	ENSG00000171428	NAT1	Nat3
ENSMUSG00000056426	ENSG00000156006	NAT2	Nat3
ENSMUSG00000107180	ENSG00000173610	UGT2A1	Gm43638
ENSMUSG00000048330	ENSG00000166405	RIC3	Ric3
ENSMUSG00000019942	ENSG00000170312	CDK1	Cdk1
ENSMUSG00000036510	ENSG00000150394	CDH8	Cdh8
ENSMUSG00000019857	ENSG00000111875	ASF1A	Asf1a
ENSMUSG00000003282	ENSG00000181690	PLAG1	Plag1
ENSMUSG00000000142	ENSG00000168646	AXIN2	Axin2
ENSMUSG00000033285	ENSG00000065183	WDR3	Wdr3
ENSMUSG00000023452	ENSG00000241878	PISD	Pisd
ENSMUSG00000010095	ENSG00000168003	SLC3A2	Slc3a2
ENSMUSG00000030909	ENSG00000175311	ANKS4B	Anks4b
ENSMUSG00000039661	ENSG00000133878	DUSP26	Dusp26
ENSMUSG00000009185	ENSG00000108700	CCL8	Ccl8
ENSMUSG00000031629	ENSG00000151725	CENPU	Cenpu
ENSMUSG00000069495	ENSG00000135999	EPC2	Epc2
ENSMUSG00000022234	ENSG00000150753	CCT5	Cct5
ENSMUSG00000020661	ENSG00000119772	DNMT3A	Dnmt3a
ENSMUSG00000052776	ENSG00000089127	OAS1	Oas1a
ENSMUSG00000025362	ENSG00000197728	RPS26	Rps26
ENSMUSG00000028738	ENSG00000179002	TAS1R2	Tas1r2
ENSMUSG00000021903	ENSG00000131386	GALNT15	Galnt15
ENSMUSG00000043535	ENSG00000107290	SETX	Setx
ENSMUSG00000034467	ENSG00000168589	DYNLRB2	Dynlrb2
ENSMUSG00000030834	ENSG00000091262	ABCC6	Abcc6
ENSMUSG00000022263	ENSG00000038382	TRIO	Trio
ENSMUSG00000041025	ENSG00000169991	IFFO2	Iffo2
ENSMUSG00000041445	ENSG00000173269	MMRN2	Mmrn2
ENSMUSG00000035311	ENSG00000111670	GNPTAB	Gnptab
ENSMUSG00000028550	ENSG00000125703	ATG4C	Atg4c
ENSMUSG00000021198	ENSG00000133958	UNC79	Unc79
ENSMUSG00000007034	ENSG00000204385	SLC44A4	Slc44a4
ENSMUSG00000030342	ENSG00000010278	CD9	Cd9
ENSMUSG00000024905	ENSG00000132749	TESMIN	Tesmin
ENSMUSG00000041423	ENSG00000160781	PAQR6	Paqr6
ENSMUSG00000089694	ENSG00000204872	NAT8B	Nat8f7
ENSMUSG00000089694	ENSG00000144035	NAT8	Nat8f7
ENSMUSG00000031758	ENSG00000166446	CDYL2	Cdyl2
ENSMUSG00000027865	ENSG00000196505	GDAP2	Gdap2
ENSMUSG00000046756	ENSG00000125445	MRPS7	Mrps7
ENSMUSG00000028854	ENSG00000090020	SLC9A1	Slc9a1
ENSMUSG00000028049	ENSG00000116521	SCAMP3	Scamp3
ENSMUSG00000028737	ENSG00000159423	ALDH4A1	Aldh4a1
ENSMUSG00000051262	ENSG00000204872	NAT8B	Nat8f3
ENSMUSG00000051262	ENSG00000144035	NAT8	Nat8f3
ENSMUSG00000064036	ENSG00000134042	MRO	Mro
ENSMUSG00000041958	ENSG00000087111	PIGS	Pigs
ENSMUSG00000013367	ENSG00000142549	IGLON5	Iglon5
ENSMUSG00000072875	ENSG00000170837	GPR27	Gpr27
ENSMUSG00000021302	ENSG00000152904	GGPS1	Ggps1
ENSMUSG00000021318	ENSG00000106571	GLI3	Gli3
ENSMUSG00000024030	ENSG00000160179	ABCG1	Abcg1
ENSMUSG00000096276	ENSG00000232423	PRAMEF6	Gm2042
ENSMUSG00000096276	ENSG00000204505	PRAMEF9	Gm2042
ENSMUSG00000096276	ENSG00000204479	PRAMEF17	Gm2042
ENSMUSG00000096276	ENSG00000237700	PRAMEF33	Gm2042
ENSMUSG00000096276	ENSG00000204501	PRAMEF15	Gm2042
ENSMUSG00000096276	ENSG00000204480	PRAMEF19	Gm2042
ENSMUSG00000096276	ENSG00000229571	PRAMEF25	Gm2042
ENSMUSG00000096276	ENSG00000116721	PRAMEF1	Gm2042
ENSMUSG00000096276	ENSG00000204481	PRAMEF14	Gm2042
ENSMUSG00000096276	ENSG00000243073	PRAMEF4	Gm2042
ENSMUSG00000096276	ENSG00000270601	PRAMEF5	Gm2042
ENSMUSG00000096276	ENSG00000187545	PRAMEF10	Gm2042
ENSMUSG00000096276	ENSG00000279169	PRAMEF13	Gm2042
ENSMUSG00000096276	ENSG00000116726	PRAMEF12	Gm2042
ENSMUSG00000096276	ENSG00000280267	PRAMEF26	Gm2042
ENSMUSG00000096276	ENSG00000239810	PRAMEF11	Gm2042
ENSMUSG00000096276	ENSG00000274764	PRAMEF27	Gm2042
ENSMUSG00000096276	ENSG00000204478	PRAMEF20	Gm2042
ENSMUSG00000096276	ENSG00000182330	PRAMEF8	Gm2042
ENSMUSG00000096276	ENSG00000120952	PRAMEF2	Gm2042
ENSMUSG00000096276	ENSG00000204510	PRAMEF7	Gm2042
ENSMUSG00000096276	ENSG00000279804	PRAMEF18	Gm2042
ENSMUSG00000030069	ENSG00000163421	PROK2	Prok2
ENSMUSG00000094439	ENSG00000169991	IFFO2	Gm21969
ENSMUSG00000054280	ENSG00000183530	PRR14L	Prr14l
ENSMUSG00000019055	ENSG00000083444	PLOD1	Plod1
ENSMUSG00000024330	ENSG00000204248	COL11A2	Col11a2
ENSMUSG00000028358	ENSG00000157657	ZNF618	Zfp618
ENSMUSG00000026249	ENSG00000135919	SERPINE2	Serpine2
ENSMUSG00000100549	ENSG00000147873	IFNA5	Ifna11
ENSMUSG00000100549	ENSG00000236637	IFNA4	Ifna11
ENSMUSG00000100549	ENSG00000197919	IFNA1	Ifna11
ENSMUSG00000100549	ENSG00000234829	IFNA17	Ifna11
ENSMUSG00000100549	ENSG00000147885	IFNA16	Ifna11
ENSMUSG00000100549	ENSG00000137080	IFNA21	Ifna11
ENSMUSG00000100549	ENSG00000188379	IFNA2	Ifna11
ENSMUSG00000100549	ENSG00000186803	IFNA10	Ifna11
ENSMUSG00000100549	ENSG00000214042	IFNA7	Ifna11
ENSMUSG00000100549	ENSG00000233816	IFNA13	Ifna11
ENSMUSG00000100549	ENSG00000228083	IFNA14	Ifna11
ENSMUSG00000100549	ENSG00000120235	IFNA6	Ifna11
ENSMUSG00000100549	ENSG00000120242	IFNA8	Ifna11
ENSMUSG00000101252	ENSG00000147873	IFNA5	Ifna6
ENSMUSG00000101252	ENSG00000236637	IFNA4	Ifna6
ENSMUSG00000101252	ENSG00000197919	IFNA1	Ifna6
ENSMUSG00000101252	ENSG00000234829	IFNA17	Ifna6
ENSMUSG00000101252	ENSG00000147885	IFNA16	Ifna6
ENSMUSG00000101252	ENSG00000137080	IFNA21	Ifna6
ENSMUSG00000101252	ENSG00000188379	IFNA2	Ifna6
ENSMUSG00000101252	ENSG00000186803	IFNA10	Ifna6
ENSMUSG00000101252	ENSG00000214042	IFNA7	Ifna6
ENSMUSG00000101252	ENSG00000233816	IFNA13	Ifna6
ENSMUSG00000101252	ENSG00000228083	IFNA14	Ifna6
ENSMUSG00000101252	ENSG00000120235	IFNA6	Ifna6
ENSMUSG00000101252	ENSG00000120242	IFNA8	Ifna6
ENSMUSG00000036246	ENSG00000089639	GMIP	Gmip
ENSMUSG00000096682	ENSG00000147873	IFNA5	Ifna5
ENSMUSG00000096682	ENSG00000236637	IFNA4	Ifna5
ENSMUSG00000096682	ENSG00000197919	IFNA1	Ifna5
ENSMUSG00000096682	ENSG00000234829	IFNA17	Ifna5
ENSMUSG00000096682	ENSG00000147885	IFNA16	Ifna5
ENSMUSG00000096682	ENSG00000137080	IFNA21	Ifna5
ENSMUSG00000096682	ENSG00000188379	IFNA2	Ifna5
ENSMUSG00000096682	ENSG00000186803	IFNA10	Ifna5
ENSMUSG00000096682	ENSG00000214042	IFNA7	Ifna5
ENSMUSG00000096682	ENSG00000233816	IFNA13	Ifna5
ENSMUSG00000096682	ENSG00000228083	IFNA14	Ifna5
ENSMUSG00000096682	ENSG00000120235	IFNA6	Ifna5
ENSMUSG00000096682	ENSG00000120242	IFNA8	Ifna5
ENSMUSG00000093574	ENSG00000241878	PISD	Gm20671
ENSMUSG00000070904	ENSG00000147873	IFNA5	Ifna4
ENSMUSG00000070904	ENSG00000236637	IFNA4	Ifna4
ENSMUSG00000070904	ENSG00000197919	IFNA1	Ifna4
ENSMUSG00000070904	ENSG00000234829	IFNA17	Ifna4
ENSMUSG00000070904	ENSG00000147885	IFNA16	Ifna4
ENSMUSG00000070904	ENSG00000137080	IFNA21	Ifna4
ENSMUSG00000070904	ENSG00000188379	IFNA2	Ifna4
ENSMUSG00000070904	ENSG00000186803	IFNA10	Ifna4
ENSMUSG00000070904	ENSG00000214042	IFNA7	Ifna4
ENSMUSG00000070904	ENSG00000233816	IFNA13	Ifna4
ENSMUSG00000070904	ENSG00000228083	IFNA14	Ifna4
ENSMUSG00000070904	ENSG00000120235	IFNA6	Ifna4
ENSMUSG00000070904	ENSG00000120242	IFNA8	Ifna4
ENSMUSG00000047343	ENSG00000139780	METTL21C	Mettl21c
ENSMUSG00000028343	ENSG00000023318	ERP44	Erp44
ENSMUSG00000095498	ENSG00000147873	IFNA5	Ifna1
ENSMUSG00000095498	ENSG00000236637	IFNA4	Ifna1
ENSMUSG00000095498	ENSG00000197919	IFNA1	Ifna1
ENSMUSG00000095498	ENSG00000234829	IFNA17	Ifna1
ENSMUSG00000095498	ENSG00000147885	IFNA16	Ifna1
ENSMUSG00000095498	ENSG00000137080	IFNA21	Ifna1
ENSMUSG00000095498	ENSG00000188379	IFNA2	Ifna1
ENSMUSG00000095498	ENSG00000186803	IFNA10	Ifna1
ENSMUSG00000095498	ENSG00000214042	IFNA7	Ifna1
ENSMUSG00000095498	ENSG00000233816	IFNA13	Ifna1
ENSMUSG00000095498	ENSG00000228083	IFNA14	Ifna1
ENSMUSG00000095498	ENSG00000120235	IFNA6	Ifna1
ENSMUSG00000095498	ENSG00000120242	IFNA8	Ifna1
ENSMUSG00000039252	ENSG00000153012	LGI2	Lgi2
ENSMUSG00000073155	ENSG00000243317	STMP1	1810058I24Rik
ENSMUSG00000009681	ENSG00000186716	BCR	Bcr
ENSMUSG00000091844	ENSG00000175820	CCDC168	Gm8251
ENSMUSG00000024558	ENSG00000141639	MAPK4	Mapk4
ENSMUSG00000020651	ENSG00000091137	SLC26A4	Slc26a4
ENSMUSG00000045287	ENSG00000185924	RTN4RL1	Rtn4rl1
ENSMUSG00000020607	ENSG00000162981	LRATD1	Lratd1
ENSMUSG00000061286	ENSG00000077348	EXOSC5	Exosc5
ENSMUSG00000029528	ENSG00000089159	PXN	Pxn
ENSMUSG00000039328	ENSG00000133874	RNF122	Rnf122
ENSMUSG00000094739	ENSG00000147059	SPIN2A	Gm20806
ENSMUSG00000094739	ENSG00000186787	SPIN2B	Gm20806
ENSMUSG00000040820	ENSG00000159267	HLCS	Hlcs
ENSMUSG00000074489	ENSG00000242252	BGLAP	Bglap3
ENSMUSG00000020057	ENSG00000136048	DRAM1	Dram1
ENSMUSG00000067261	ENSG00000187140	FOXD3	Foxd3
ENSMUSG00000001039	ENSG00000108641	B9D1	B9d1
ENSMUSG00000070697	ENSG00000132467	UTP3	Utp3
ENSMUSG00000052539	ENSG00000081026	MAGI3	Magi3
ENSMUSG00000027257	ENSG00000165912	PACSIN3	Pacsin3
ENSMUSG00000020876	ENSG00000002919	SNX11	Snx11
ENSMUSG00000095867	ENSG00000147059	SPIN2A	Gm20917
ENSMUSG00000095867	ENSG00000186787	SPIN2B	Gm20917
ENSMUSG00000070875	ENSG00000181767	OR8H2	Olfr1100
ENSMUSG00000070875	ENSG00000181693	OR8H1	Olfr1100
ENSMUSG00000070875	ENSG00000181761	OR8H3	Olfr1100
ENSMUSG00000022773	ENSG00000100027	YPEL1	Ypel1
ENSMUSG00000031095	ENSG00000158290	CUL4B	Cul4b
ENSMUSG00000028115	ENSG00000163141	BNIPL	Bnipl
ENSMUSG00000078786	ENSG00000188493	C19orf54	BC024978
ENSMUSG00000061702	ENSG00000142046	TMEM91	Tmem91
ENSMUSG00000032623	ENSG00000089127	OAS1	Oas1d
ENSMUSG00000026155	ENSG00000112305	SMAP1	Smap1
ENSMUSG00000004393	ENSG00000136271	DDX56	Ddx56
ENSMUSG00000038319	ENSG00000055118	KCNH2	Kcnh2
ENSMUSG00000024029	ENSG00000160180	TFF3	Tff3
ENSMUSG00000029161	ENSG00000138028	CGREF1	Cgref1
ENSMUSG00000043051	ENSG00000162946	DISC1	Disc1
ENSMUSG00000045364	ENSG00000184995	IFNE	Ifne
ENSMUSG00000031493	ENSG00000179168	GGN	Ggn
ENSMUSG00000061479	ENSG00000077312	SNRPA	Snrpa
ENSMUSG00000008373	ENSG00000105618	PRPF31	Prpf31
ENSMUSG00000047446	ENSG00000122644	ARL4A	Arl4a
ENSMUSG00000060780	ENSG00000162951	LRRTM1	Lrrtm1
ENSMUSG00000030725	ENSG00000175536	LIPT2	Lipt2
ENSMUSG00000030110	ENSG00000165731	RET	Ret
ENSMUSG00000021906	ENSG00000154814	OXNAD1	Oxnad1
ENSMUSG00000037239	ENSG00000188766	SPRED3	Spred3
ENSMUSG00000035165	ENSG00000175538	KCNE3	Kcne3
ENSMUSG00000063063	ENSG00000066032	CTNNA2	Ctnna2
ENSMUSG00000056222	ENSG00000152377	SPOCK1	Spock1
ENSMUSG00000030905	ENSG00000103316	CRYM	Crym
ENSMUSG00000024681	ENSG00000149516	MS4A3	Ms4a3
ENSMUSG00000005360	ENSG00000079215	SLC1A3	Slc1a3
ENSMUSG00000029269	ENSG00000173597	SULT1B1	Sult1b1
ENSMUSG00000026404	ENSG00000118197	DDX59	Ddx59
ENSMUSG00000027800	ENSG00000169908	TM4SF1	Tm4sf1
ENSMUSG00000031577	ENSG00000129696	TTI2	Tti2
ENSMUSG00000078719	ENSG00000215183	MSMP	Msmp
ENSMUSG00000003752	ENSG00000086544	ITPKC	Itpkc
ENSMUSG00000028467	ENSG00000070610	GBA2	Gba2
ENSMUSG00000026784	ENSG00000148459	PDSS1	Pdss1
ENSMUSG00000055895	ENSG00000149507	OOSP2	Oosp2
ENSMUSG00000050017	ENSG00000180957	PITPNB	Pitpnb
ENSMUSG00000003435	ENSG00000196235	SUPT5H	Supt5
ENSMUSG00000039257	ENSG00000187135	VSTM2B	Vstm2b
ENSMUSG00000034243	ENSG00000173230	GOLGB1	Golgb1
ENSMUSG00000026156	ENSG00000112309	B3GAT2	B3gat2
ENSMUSG00000022771	ENSG00000100023	PPIL2	Ppil2
ENSMUSG00000031578	ENSG00000198042	MAK16	Mak16
ENSMUSG00000028344	ENSG00000119509	INVS	Invs
ENSMUSG00000062314	ENSG00000172377	OR9I1	Olfr1505
ENSMUSG00000049843	ENSG00000172489	OR5T3	Olfr1102
ENSMUSG00000049843	ENSG00000181698	OR5T1	Olfr1102
ENSMUSG00000024050	ENSG00000011451	WIZ	Wiz
ENSMUSG00000024177	ENSG00000103202	NME4	Nme4
ENSMUSG00000075166	ENSG00000172154	OR8I2	Olfr1104
ENSMUSG00000035420	ENSG00000164334	FAM170A	Fam170a
ENSMUSG00000026170	ENSG00000135929	CYP27A1	Cyp27a1
